,H,vX,vY,h,x,y
245,572.7919213564599,-188.3120582889638,-726.860261709679,296.68497087365705,-256125.0,-1975617.0918152204
246,620.5859673007838,-191.85617873228193,-732.8520706575933,298.8258070982108,-255875.0,-1975617.0918152204
247,682.612565233575,-188.87874779686408,-732.0360347425865,299.6081138606666,-255625.0,-1975617.0918152204
248,749.5031186831892,-179.53083900704127,-726.0915053485826,298.5272293600057,-255375.0,-1975617.0918152204
249,794.6311184943979,-164.1589131154087,-714.4119308779535,295.9783310988803,-255125.0,-1975617.0918152204
250,781.7230105325848,-143.75083462517705,-690.7509662646983,292.51350658377424,-254875.0,-1975617.0918152204
251,703.0104894078429,-121.34241285688867,-649.8975421904623,288.75603698271834,-254625.0,-1975617.0918152204
252,585.2055743727278,-100.13102673408262,-588.63081653474,285.0925185899127,-254375.0,-1975617.0918152204
253,471.3502852402372,-82.53123209284949,-517.3736218228315,281.93405583431905,-254125.0,-1975617.0918152204
254,269.2075467854653,-39.45035029622475,-312.9640859583145,299.2155022666838,-258125.0,-1975367.0918152204
255,313.8051747817902,-50.14124685751998,-357.6615948985268,299.5085755198421,-257875.0,-1975367.0918152204
256,362.2848262217673,-66.81116388552007,-416.37857466186125,299.45327923470217,-257625.0,-1975367.0918152204
257,406.75516481250713,-89.38002991211224,-483.82545871429556,298.77365445750917,-257375.0,-1975367.0918152204
258,443.4033769463417,-115.53160568356918,-552.7727158320843,297.48106404671034,-257125.0,-1975367.0918152204
259,473.708389364232,-141.6446330520484,-613.5832401500267,296.198235596856,-256875.0,-1975367.0918152204
260,504.9887136384626,-165.90175456510798,-663.211035347741,295.8896698986645,-256625.0,-1975367.0918152204
261,540.3339720629598,-185.9240710773287,-698.4056863932935,297.02656027786526,-256375.0,-1975367.0918152204
262,580.1132881778819,-199.38747095270773,-719.5902845583088,299.178929072151,-256125.0,-1975367.0918152204
263,628.749785658239,-205.16805256810187,-729.3306719210215,301.37743168705606,-255875.0,-1975367.0918152204
