,dis,bed,z85,z02,z07,z15,v85,v02,v07,v15,Td85,Td02,Td07,Td15,Tb85,Tb02,Tb07,Tb15,TLat85,TLat02,TLat07,TLat15,TLon85,TLon02,TLon07,TLon15,fTLon85,fTLon02,fTLon07,fTLon15,t85,t02,t07,t15
19,1.8300778794168666,-367.4743714643207,105.25321770823338,94.57629090016698,,,1.1350837368123035,1.040478611197185,,,184.06838878987517,167.42626961575198,,,150.03183081895835,171.0838113129629,,,10.493986205004013,-18.501146332306924,,,23.54257176591288,14.843604635096083,,,12.790122150082,8.865756054388942,,,False,False,False,False
20,1.890972556346665,-367.3048154972231,107.720147558727,96.85333201761497,,,1.1282753815485889,1.0389505856534977,,,192.3549717542163,174.4340539763851,,,160.49361980562705,175.35905609642762,,,10.008336428247098,-14.807665882493273,,,21.853015520342197,13.882663762450877,,,11.360774988579516,7.95868894059546,,,False,False,False,False
21,1.9517996056684959,-366.5310014653111,110.49186356923971,99.37188826177521,,,1.121292066842888,1.0374711640329843,,,200.4812781911378,181.37916450526157,,,170.87206346270764,179.49664498876933,,,9.402801039251692,-11.099294068490993,,,20.20641368917845,12.981813584983422,,,10.078952943383452,7.157279404386514,,,False,False,False,False
22,2.0125684427337176,-364.47820200163335,114.11216444920836,102.77495897844747,,,1.1136029305495128,1.0367595224183026,,,208.3709114951397,188.2872862847227,,,179.66014349693367,182.67424908199547,,,9.834136990653125,-6.760619639874831,,,18.876631007552945,12.373656842602228,,,9.059148838053265,6.571690041722272,,,False,False,False,False
23,2.0732881141037853,-361.34356473926994,117.26013397963224,105.80139739138332,,,1.108215521731295,1.0377422439822788,,,216.7090289593419,195.7698643513952,,,187.2522279473113,184.75243506320874,,,11.8262284285484,-0.875779190197135,,,17.630572583482213,11.893208478383709,,,8.135596688401012,6.075096653811902,,,False,False,False,False
24,2.133967391579645,-358.210509275476,120.40850836823888,108.82778527253609,,,1.102842533819837,1.0387292476739456,,,225.04229572204756,203.24797800308986,,,194.83854597599364,186.8304740958134,,,13.81773956953727,5.004027126965632,,,16.386010176516667,11.413476780310969,,,7.281302443143943,5.615542596019064,,,False,False,False,False
25,2.1946148610096694,-355.078700961853,123.55720196243942,111.51782793879931,,,1.0974809158999046,1.0400910845959155,,,233.3717380071511,210.7225717401699,,,202.42031753843108,188.90839726854446,,,15.80879318236806,10.87986434253282,,,15.142627286352003,10.93431012909273,,,6.488629435449461,5.188960080923466,,,False,False,False,False
26,2.255594837188254,-351.9803345503683,126.73742319152096,114.22610377933643,,,1.0919706213987195,1.0413260763064665,,,241.57653186278552,218.2161457048644,,,209.79009025756991,190.74129105393047,,,17.83519051368003,16.92561551692354,,,13.95125109153568,10.549239134010488,,,5.775085429018384,4.834307333188008,,,False,False,False,False
27,2.317017527396735,-349.0600049797058,130.05975521022418,117.26039280545751,,,1.0861770011700593,1.041852574185043,,,249.1424847771094,225.68374471011853,,,216.1321694247092,191.54076987998613,,,19.996402093690577,23.56631701502952,,,13.013913258709676,10.576657815102932,,,5.223482165377105,4.686495178768064,,,False,False,False,False
28,2.3789495313711426,-346.63478587934725,133.65240397733305,120.54983749209106,,,1.0832066030120622,1.0429583751437161,,,257.19049828676543,233.2058560662829,,,220.5408660168227,192.34204300925043,,,24.099562967582976,30.268487350496166,,,12.550069302359898,10.595325706536329,,,4.879678443006346,4.543336040208558,,,False,False,False,False
29,2.44064460027336,-343.8243227666828,137.37636693682657,123.91320290790023,,,1.0812047337640793,1.0442930331875648,,,265.3199873028572,240.79229421269144,,,224.47736631606958,192.98913603730014,,,28.651880120282215,37.15188757105346,,,12.190740866505537,10.651270604337874,,,4.594731437473673,4.4234266877866215,,,False,False,False,False
30,2.5016543962543234,-338.7403567825405,141.6473187945647,127.53507438827886,,,1.082626033673135,1.046472062101482,,,273.73378504999846,248.7725513507246,,,226.98801967196033,192.83341632068988,,,34.62468874081933,45.04588345695338,,,12.121076637218895,10.893251573081372,,,4.428052837907801,4.378799636027306,,,False,False,False,False
31,2.561887145182417,-333.947179018808,145.83999615989129,131.45146896975865,,,1.0840354383024877,1.049568312722852,,,281.8734933088669,257.07364308865874,,,229.2337324710604,192.0013509581926,,,40.51623984387463,53.43535215238173,,,12.123520993931958,11.636939978084449,,,4.301050393783369,4.526695089496646,,,False,False,False,False
32,2.6212925872975683,-329.97555909093296,149.77350885985723,134.99528846837518,,,1.0851624977249084,1.0512677873472016,,,289.2286925818613,264.76640226391424,,,230.40524330581263,190.97500250250988,,,46.417878496717414,61.21727066953883,,,12.405570779331308,12.574129091865613,,,4.289190905850435,4.749140746087547,,,False,False,False,False
33,2.679869232913695,-326.1505463146199,153.68146699036419,138.51921681661793,,,1.086374564124733,1.052975926996917,,,296.44940983381855,272.32624166502194,,,231.56233001578994,190.0002104045446,,,52.19086540643315,68.81663780987918,,,12.696214411595388,13.509393450598273,,,4.2827592130180125,4.960738769793497,,,False,False,False,False
34,2.737661295033236,-322.32009939361444,158.35671458491004,142.8232228473141,,,1.0897003630473114,1.055894723819164,,,303.77104233566774,279.7555131335405,,,231.17007335556752,189.07606244197697,,,59.07090434508219,76.23668358125808,,,13.530064635018018,14.442767110305633,,,4.454033712689197,5.162638958758041,,,False,False,False,False
35,2.794747409112284,-318.61995569191197,163.03148083921042,147.13215820957365,,,1.0931631255902203,1.058856352146827,,,310.9759312483752,286.97016034909274,,,230.72003517701836,188.25019585222077,,,65.86857557928799,83.42523301130565,,,14.387320492068893,15.294731485566519,,,4.626506120365244,5.329728870402701,,,False,False,False,False
